Order ID,Order Status,Cancel reason,Return / Refund Status,Tracking Number*,Shipping Option,Shipment Method,Estimated Ship Out Date,Ship Time,Order Creation Date,Order Paid Time,Parent SKU Reference No.,Product Name,SKU Reference No.,Variation Name,Original Price,Deal Price,Quantity,Product Subtotal,Seller Rebate,Seller Discount,Shopee Rebate,SKU Total Weight,No of product in order,Order Total Weight,Voucher Code,Seller Voucher,Seller Absorbed Coin Cashback,Shopee Voucher,Bundle Deal Indicator,Shopee Bundle Discount,Seller Bundle Discount,Shopee Coins Offset,Credit Card Discount Total,Total Amount,Buyer Paid Shipping Fee,Transaction Fee,Commission Fee,Service Fee,Grand Total,Estimated Shipping Fee,Username (Buyer),Remark from buyer,Order Complete Time,Note
201006KY2DEJKS,Completed,,,MY201722350116T,Standard Delivery,Dropoff,2020/10/12 20:23,2020/10/11 11:24,2020/10/6 20:23,2020/10/6 20:23,KT-???X19,Ready Stock Kids Shoes Kids Fashion Canvas Shoes Sesame Street,,"Black,24",34.53,25.89,1,25.89,8.64,8.64,0,0.5,2,1,CRSEPT7;FSV-60641745,0,0,0,N,0,0,0,0,57.99,2.2,1.16,0,3.35,57.99,7.4,jahniama,,2020/10/23 13:45,
201006KY2DEJKS,Completed,,,MY201722350116T,Standard Delivery,Dropoff,2020/10/12 20:23,2020/10/11 11:24,2020/10/6 20:23,2020/10/6 20:23,KT-???X19,Ready Stock Kids Shoes Kids Fashion Canvas Shoes Sesame Street,,"Black,34",39.87,29.9,1,29.9,9.97,9.97,0,0.5,2,1,CRSEPT7;FSV-60641745,0,0,0,N,0,0,0,0,57.99,2.2,1.16,0,3.35,57.99,7.4,jahniama,,2020/10/23 13:45,
201006KYG91T8G,Completed,,,MY2007796230705,Standard Delivery,Dropoff,2020/10/12 20:32,2020/10/8 13:53,2020/10/6 20:31,2020/10/6 20:32,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,35",38.53,28.89,1,28.89,9.64,9.64,0,0.5,2,1,10LUC12D1;CRSEPT7;FSV-60641745,5.78,0,0,N,0,0,0,0,59.98,2.2,1.08,0,3.12,54.2,8.2,nurizzati210793,,2020/10/19 17:51,
201006KYG91T8G,Completed,,,MY2007796230705,Standard Delivery,Dropoff,2020/10/12 20:32,2020/10/8 13:53,2020/10/6 20:31,2020/10/6 20:32,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,31",38.53,28.89,1,28.89,9.64,9.64,0,0.5,2,1,10LUC12D1;CRSEPT7;FSV-60641745,5.78,0,0,N,0,0,0,0,59.98,2.2,1.08,0,3.12,54.2,8.2,nurizzati210793,,2020/10/19 17:51,
201006M1DKJK70,Completed,,,MY2097164818370,Standard Delivery,Dropoff,2020/10/12 21:06,2020/10/8 13:53,2020/10/6 21:05,2020/10/6 21:06,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,32",38.53,28.89,1,28.89,9.64,9.64,0,0.5,3,1.5,10LUC12D1;CRSEPT7;FSV-60641745,10,0,0,N,0,0,0,0,115.15,6.6,2.1,0,5.91,105.15,12.6,anuzamendi3261,,2020/10/19 13:14,
201006M1DKJK70,Completed,,,MY2097164818370,Standard Delivery,Dropoff,2020/10/12 21:06,2020/10/8 13:53,2020/10/6 21:05,2020/10/6 21:06,KT-??262,Ready Stock Kids Shoes Children's Sports Shoes Velcro Soft Running Shoes,KT-262_??_32,"black,32",56.9,39.83,1,39.83,17.07,17.07,0,0.5,3,1.5,10LUC12D1;CRSEPT7;FSV-60641745,10,0,0,N,0,0,0,0,115.15,6.6,2.1,0,5.91,105.15,12.6,anuzamendi3261,,2020/10/19 13:14,
201006M1DKJK70,Completed,,,MY2097164818370,Standard Delivery,Dropoff,2020/10/12 21:06,2020/10/8 13:53,2020/10/6 21:05,2020/10/6 21:06,KT-??262,Ready Stock Kids Shoes Children's Sports Shoes Velcro Soft Running Shoes,KT-262_??_37,"black,37",56.9,39.83,1,39.83,17.07,17.07,0,0.5,3,1.5,10LUC12D1;CRSEPT7;FSV-60641745,10,0,0,N,0,0,0,0,115.15,6.6,2.1,0,5.91,105.15,12.6,anuzamendi3261,,2020/10/19 13:14,
201006M1GD2N0N,Completed,,,MY208119656188B,Standard Delivery,Dropoff,2020/10/12 21:07,2020/10/8 13:53,2020/10/6 21:07,2020/10/6 21:07,KT-??206,Ready Stock Shoes Kids  Sport Shoes Girls Velcro Breathable Mesh Vamp Sneakers LED Sneakers hello kitty,,"Pink,31",57.2,42.9,1,42.9,14.3,14.3,0,0.5,1,0.5,LUCAA;FSV-60641745,1,0,0,N,0,0,0,0,42.9,0,0.84,0,2.51,41.9,6,tasyanabila96,,2020/10/8 13:58,
201006M3WVR9CP,Completed,,Request Approved,MY200562612138T,Standard Delivery,Dropoff,2020/10/15 21:52,2020/10/8 13:53,2020/10/6 21:50,2020/10/6 21:52,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,34",38.53,28.89,1,28.89,9.64,9.64,0,0.5,2,0.53,LUCAA,1,0,0,N,0,0,0,0,38.88,6,0.76,0,1.91,8.99,6,mamatjebong,,2020/10/21 10:48,
201006M3WVR9CP,Completed,,Request Approved,MY200562612138T,Standard Delivery,Dropoff,2020/10/15 21:52,2020/10/8 13:53,2020/10/6 21:50,2020/10/6 21:52,KT-??02,Ready Stock  High Quality Fashion Kids Socks  boy&girls comfortable and breathable socks Candy colors,KT-??02_Black_L?6-8??,"Black,L?6-8 year old?",13.32,3.99,1,3.99,9.33,9.33,0,0.03,2,0.53,LUCAA,1,0,0,N,0,0,0,0,38.88,6,0.76,0,1.91,8.99,6,mamatjebong,,2020/10/21 10:48,
201006M540AXPQ,Completed,,,MY2000366392316,Standard Delivery,Dropoff,2020/10/12 22:13,2020/10/11 16:14,2020/10/6 22:11,2020/10/6 22:13,KT-??C-2,Ready Stock Shoes Kids  Sport Shoes kids Velcro Breathable Mesh Vamp Sneakers LED Sneakers Spiderman Spiderman,KT-??C-2_Red_29,"Red,29",61.33,42.99,1,42.99,18.34,18.34,0,0.5,1,0.5,LUCAA,1,0,0,N,0,0,0,0,48.19,5.2,0.94,0,2.52,47.19,5.2,fizainory,,2020/10/20 17:57,
201006M65P4MRC,Completed,,,MY205868243176Y,Standard Delivery,Dropoff,2020/10/12 22:30,2020/10/11 16:03,2020/10/6 22:30,2020/10/6 22:30,KT-???X19,Ready Stock Kids Shoes Kids Fashion Canvas Shoes Sesame Street,,"Black,28",37.2,27.9,1,27.9,9.3,9.3,0,0.5,1,0.5,LUCAA;CROCT2;FSV-60641745,1,0,0,N,0,0,0,0,27.9,0,0.54,0,1.61,26.9,6,fatihahdingle,,2020/10/26 13:12,
201006M8WN8AV6,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/10/6 23:19,-,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,38",39.87,29.9,1,29.9,9.97,9.97,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,35.9,6,0.72,0,1.79,35.9,6,kohyutong,,,
201007N8EB8YQ4,Completed,,,MY203752691895P,Standard Delivery,Dropoff,2020/10/12 8:52,2020/10/8 13:53,2020/10/7 8:43,2020/10/7 8:52,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,30",38.53,28.89,1,28.89,9.64,9.64,0,0.5,2,1,10LUC12D1;CRSEPT7;FSV-60641745,5.48,0,0,N,0,0,0,0,56.98,2.2,1.03,0,2.96,51.5,8.2,amifakhrul,,2020/10/15 12:59,
201007N8EB8YQ4,Completed,,,MY203752691895P,Standard Delivery,Dropoff,2020/10/12 8:52,2020/10/8 13:53,2020/10/7 8:43,2020/10/7 8:52,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,28",34.53,25.89,1,25.89,8.64,8.64,0,0.5,2,1,10LUC12D1;CRSEPT7;FSV-60641745,5.48,0,0,N,0,0,0,0,56.98,2.2,1.03,0,2.96,51.5,8.2,amifakhrul,,2020/10/15 12:59,
201007NBU85V70,Completed,,,MY209973413040W,Standard Delivery,Dropoff,2020/10/12 9:45,2020/10/8 13:53,2020/10/7 9:44,2020/10/7 9:45,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,33",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,LUCAA;FSV-60641745,1,0,0,N,0,0,0,0,28.89,0,0.56,0,1.67,27.89,5.2,hasnitaabas,,2020/10/23 16:50,
201007NEDP1UMC,Completed,,,MY205779262145X,Standard Delivery,Dropoff,2020/10/12 10:32,2020/10/9 20:54,2020/10/7 10:30,2020/10/7 10:32,KT-??819,Ready Stock  Shoes Kids Shoes Boys Shoes Girls Sneakers Kids,,"Blue,25",39.87,24.99,1,24.99,14.88,14.88,0,0.5,1,0.5,LUCAA,1,0,0,N,0,0,0,0,30.19,5.2,0.58,0,1.44,29.19,5.2,sahrelhashim,,2020/10/15 14:48,
201007NHDH3RBV,Completed,,,MY200566237317E,Standard Delivery,Dropoff,2020/10/12 17:17,2020/10/11 1:23,2020/10/7 11:24,2020/10/7 17:17,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,34",38.53,27.4,1,27.4,11.13,11.13,0,0.5,1,0.5,LUCAA;FSV-60592268,1,0,0,N,0,0,0,0,27.4,0,0.53,0,1.58,26.4,6,nurulariniahmad,,2020/10/18 16:20,
201007NN6DY3UV,Completed,,,MY206304428786B,Standard Delivery,Dropoff,2020/10/12 12:34,2020/10/9 13:13,2020/10/7 12:32,2020/10/7 12:34,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,37",39.87,29.9,1,29.9,9.97,9.97,0,0.5,1,0.5,FSV-60641745,0,0,0,N,0,0,0,0,29.9,0,0.6,0,1.79,29.9,6,norshahirah9,,2020/10/23 8:51,
201007NPCUB4YN,Completed,,,MY204846832000B,Standard Delivery,Dropoff,2020/10/12 14:57,2020/10/11 1:13,2020/10/7 12:53,2020/10/7 14:57,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,34",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,LUCAA,1,0,0,N,0,0,0,0,34.89,6,0.68,0,1.67,33.89,6,bridalmaslialia,,2020/10/20 13:10,
201007NRX6YTF5,Completed,,,MY202790298475C,Standard Delivery,Dropoff,2020/10/12 13:39,2020/10/9 13:23,2020/10/7 13:38,2020/10/7 13:39,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,32",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,1.73,34.89,6,norhasnizasyahniza,,2020/10/17 17:14,
201007NSKT65T6,Completed,,,MY202765236096Z,Standard Delivery,Dropoff,2020/10/12 17:45,2020/10/11 1:13,2020/10/7 13:51,2020/10/8 17:45,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,35",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,FSV-60641745,0,0,0,N,0,0,0,0,28.89,0,0.58,0,1.73,28.89,6,juliasarman2010,,2020/10/21 13:18,
201007P22VBCV4,Completed,,,MY208874171238F,Standard Delivery,Dropoff,2020/10/12 16:23,2020/10/9 13:23,2020/10/7 16:22,2020/10/7 16:23,KT-A812,Ready Stock Kids Shoes Canvas Shoes Casual Shoes Velcro Skateboard Shoes,KT-A812,"red,28",29.3,21.97,1,21.97,7.33,7.33,0,0.5,1,0.5,LUCAA,1,0,0,N,0,0,0,0,27.97,6,0.54,0,1.26,26.97,6,fazlemaria,,2020/10/18 11:04,
201007P2798MDD,Completed,,Request Approved,MY2044608403354,Standard Delivery,Dropoff,2020/10/12 16:25,2020/10/14 8:33,2020/10/7 16:25,2020/10/7 16:25,KT-???301,Kids Shoes Kids Canvas Shoes Boys and Girls Fashion Casual Shoes Non-slip Comfortable Sneakers,KT-???301_??_28,"yellow,28",25.7,17.99,1,17.99,7.71,7.71,0,0.3,3,0.9,,0,0,0,N,0,0,0,0,71.48,8.2,1.43,0,3.8,53.49,8.2,sitinorhasmin,,2020/11/1 18:17,???????
201007P2798MDD,Completed,,Request Approved,MY2044608403354,Standard Delivery,Dropoff,2020/10/12 16:25,2020/10/14 8:33,2020/10/7 16:25,2020/10/7 16:25,KT-???301,Kids Shoes Kids Canvas Shoes Boys and Girls Fashion Casual Shoes Non-slip Comfortable Sneakers,KT-???301_??_27,"pink,27",25.7,17.99,1,17.99,7.71,7.71,0,0.3,3,0.9,,0,0,0,N,0,0,0,0,71.48,8.2,1.43,0,3.8,53.49,8.2,sitinorhasmin,,2020/11/1 18:17,???????
201007P2798MDD,Completed,,Request Approved,MY2044608403354,Standard Delivery,Dropoff,2020/10/12 16:25,2020/10/14 8:33,2020/10/7 16:25,2020/10/7 16:25,KT-???068,Children's Shoes Children's Casual Shoes Canvas Shoes Baby's Walking Shoes Non Slip Wear Resistant Comfortable and Breathable,KT-???068_???_22,"red,22",39,27.3,1,27.3,11.7,11.7,0,0.3,3,0.9,,0,0,0,N,0,0,0,0,71.48,8.2,1.43,0,3.8,53.49,8.2,sitinorhasmin,,2020/11/1 18:17,???????
201007P9QU1Y5K,Completed,,,MY208557565418M,Standard Delivery,Dropoff,2020/10/12 18:41,2020/10/9 13:13,2020/10/7 18:39,2020/10/7 18:41,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,31",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,1.73,34.89,6,mail57_,,2020/10/19 19:51,
201007P9WWWJE9,Completed,,,MY200789885924J,Standard Delivery,Dropoff,2020/10/12 18:44,2020/10/9 13:23,2020/10/7 18:43,2020/10/7 18:44,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,30",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,1.73,34.89,6,mail57_,,2020/10/19 19:51,
201007PEYCVBJT,Completed,,,MY201652282759D,Standard Delivery,Dropoff,2020/10/12 20:19,2020/10/9 13:23,2020/10/7 20:13,2020/10/7 20:19,KT-??262,Ready Stock Kids Shoes Children's Sports Shoes Velcro Soft Running Shoes,KT-262_??_27,"pink,27",53.6,29.9,1,29.9,23.7,23.7,0,0.5,1,0.5,LUCAA;CRSEPT7;FSV-60641745,1,0,0,N,0,0,0,0,29.9,0,0.58,0,1.73,28.9,5.2,stephanie2233,,2020/10/17 13:24,
201007PFXH8CKY,Completed,,,MY208915461111I,Standard Delivery,Dropoff,2020/10/12 20:31,2020/10/9 13:13,2020/10/7 20:30,2020/10/7 20:31,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,28",34.53,25.89,1,25.89,8.64,8.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,31.89,6,0.64,0,1.55,31.89,6,zuraidyazizan,,2020/10/18 18:17,
201007PH2KK57S,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/10/7 20:50,-,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,31",38.53,28.89,1,28.89,9.64,9.64,0,0.5,3,0.73,,0,0,0,N,0,0,0,0,58.07,5.2,1.16,0,3.17,58.07,5.2,nurulrauf,,,
201007PH2KK57S,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/10/7 20:50,-,KT-??02,Ready Stock  High Quality Fashion Kids Socks  boy&girls comfortable and breathable socks Candy colors,KT-??02_Black_S?1-3??,"Black,S?1-3 year old?",13.32,3.99,1,3.99,9.33,9.33,0,0.03,3,0.73,,0,0,0,N,0,0,0,0,58.07,5.2,1.16,0,3.17,58.07,5.2,nurulrauf,,,
201007PH2KK57S,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/10/7 20:50,-,KT-??C114,Ready Stock High Quality Fashion kids Cute Socks Colorful Stokin,KT-??C114_Fivepairsofsocks_M?4-6yearsold?,"Five pairs of socks,M?4-6 years old ?",33.32,19.99,1,19.99,13.33,13.33,0,0.2,3,0.73,,0,0,0,N,0,0,0,0,58.07,5.2,1.16,0,3.17,58.07,5.2,nurulrauf,,,
201007PJT2WR7E,Completed,,,MY2061006236189,Standard Delivery,Dropoff,2020/10/12 21:22,2020/10/9 13:23,2020/10/7 21:21,2020/10/7 21:22,KT-??262,Ready Stock Kids Shoes Children's Sports Shoes Velcro Soft Running Shoes,KT-262_??_27,"pink,27",53.6,29.9,1,29.9,23.7,23.7,0,0.5,1,0.5,LUCAA;CRSEPT7;FSV-60641745,1,0,0,N,0,0,0,0,29.9,0,0.58,0,1.73,28.9,6,niran83,,2020/11/5 7:52,
201007PKQKYRYA,Completed,,,MY201985407706G,Standard Delivery,Dropoff,2020/10/12 13:16,2020/10/9 13:23,2020/10/7 21:38,2020/10/8 13:16,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Black,34",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,1.73,34.89,6,u641_cd0unq0q1vrd2gzoy558rj_,,2020/10/21 7:35,
201007PNTB9GMP,Completed,,,MY208893531869H,Standard Delivery,Dropoff,2020/10/12 22:17,2020/10/9 13:13,2020/10/7 22:15,2020/10/7 22:17,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,36",39.87,29.9,1,29.9,9.97,9.97,0,0.5,1,0.5,LUCAA;CRSEPT7;FSV-60641745,1,0,0,N,0,0,0,0,29.9,0,0.58,0,1.73,28.9,6,puteriazzla,,2020/10/23 7:32,
201007PQ0W8Y3V,Completed,,,MY207574602973I,Standard Delivery,Dropoff,2020/10/12 22:38,2020/10/9 13:23,2020/10/7 22:37,2020/10/7 22:38,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,35",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,LUCAA,1,0,0,N,0,0,0,0,34.89,6,0.68,0,1.67,33.89,6,t272511,,2020/10/22 13:11,
201007PQQDUKCS,Cancelled,Cancelled by buyer. Reason: Don't want to buy anymore,,,Standard Delivery,Dropoff,,,2020/10/7 22:49,-,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,32",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,LUCAA;CRSEPT7;FSV-60641745,1,0,0,N,0,0,0,0,28.89,0,0.56,0,1.67,27.89,6,irdinasmidin,,,
201007PRC8YWA4,Completed,,,MY203637409302C,Standard Delivery,Dropoff,2020/10/12 23:03,2020/10/9 13:23,2020/10/7 23:01,2020/10/7 23:03,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,30",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,LUCAA,1,0,0,N,0,0,0,0,34.89,6,0.68,0,1.67,33.89,6,hanafimohdzin,,2020/10/19 23:38,
201007PS70MDJA,Completed,,,MY202949544932T,Standard Delivery,Dropoff,2020/10/12 23:17,2020/10/9 13:23,2020/10/7 23:16,2020/10/7 23:17,KT-??819,Ready Stock  Shoes Kids Shoes Boys Shoes Girls Sneakers Kids,,"Blue,27",39.87,24.99,1,24.99,14.88,14.88,0,0.5,1,0.5,FSV-60555819,0,0,0,N,0,0,0,0,24.99,0,0.5,0,1.5,24.99,5.2,adah_jailani,,2020/10/23 23:42,
201007PSWNNJMS,Completed,,,MY201032382666M,Standard Delivery,Dropoff,2020/10/12 23:29,2020/10/9 13:13,2020/10/7 23:29,2020/10/7 23:29,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,34",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,LUCAA;CRSEPT7;FSV-60555679,1,0,0,N,0,0,0,0,28.89,0,0.56,0,1.67,27.89,6,wmcheong,,2020/10/16 12:13,
201008QQYCGKNC,Cancelled,Cancelled by buyer. Reason: Others,,,Standard Delivery,Dropoff,,,2020/10/8 8:27,-,KT-??262,Ready Stock Kids Shoes Children's Sports Shoes Velcro Soft Running Shoes,KT-262_??_28,"pink,28",53.6,35.99,1,35.99,17.61,17.61,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,41.99,6,0.84,0,2.16,41.99,6,aniezfaizul,,,
201008QRBR60JX,Cancelled,Cancelled by buyer. Reason: Others,,,Standard Delivery,Dropoff,,,2020/10/8 8:33,-,KT-??262,Ready Stock Kids Shoes Children's Sports Shoes Velcro Soft Running Shoes,KT-262_??_28,"pink,28",53.6,35.99,1,35.99,17.61,17.61,0,0.5,1,0.5,SFP-57148016,1,0,0,N,0,0,0,0,41.99,6,0.82,0,2.1,40.99,6,aniezfaizul,,,
201008QREB94C0,Completed,,,MY203563135862N,Standard Delivery,Dropoff,2020/10/12 8:43,2020/10/9 13:13,2020/10/8 8:35,2020/10/8 8:43,KT-??262,Ready Stock Kids Shoes Children's Sports Shoes Velcro Soft Running Shoes,KT-262_??_28,"pink,28",53.6,35.99,1,35.99,17.61,17.61,0,0.5,1,0.5,LUCAA,1,0,0,N,0,0,0,0,41.99,6,0.82,0,2.1,40.99,6,aniezfaizul,,2020/10/15 19:20,
201008QRFEJJBB,Cancelled,Cancelled by buyer. Reason: Don't want to buy anymore,,,Standard Delivery,Dropoff,,,2020/10/8 8:36,-,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,30",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,1.73,34.89,6,fazlizanraman,,,
201008QRREPQBC,Completed,,,MY2020709279079,Standard Delivery,Dropoff,2020/10/12 8:42,2020/10/9 13:23,2020/10/8 8:41,2020/10/8 8:42,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Black,31",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,FSV-60641745,0,0,0,N,0,0,0,0,28.89,0,0.58,0,1.73,28.89,6,rusnani79,,2020/10/21 7:44,
201008QTGQQ6CA,Completed,,,MY204709496120O,Standard Delivery,Dropoff,2020/10/12 12:12,2020/10/9 13:33,2020/10/8 9:12,2020/10/8 12:12,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,30",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,1.73,34.89,6,mq7tdjja6hkq2_trv3jt6g4h5o7n,,2020/10/21 7:31,
201008QWB3817W,Completed,,,MY2003587413334,Standard Delivery,Dropoff,2020/10/15 10:04,2020/10/11 1:33,2020/10/8 10:03,2020/10/8 10:04,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Black,36",39.87,29.9,1,29.9,9.97,9.97,0,0.5,3,1.03,10LUC12D1;CRSEPT7;FSV-60641745,7.85,0,0,N,0,0,0,0,80.69,2.2,1.46,0,4.24,72.84,8.2,atgrace,,2020/10/27 7:37,
201008QWB3817W,Completed,,,MY2003587413334,Standard Delivery,Dropoff,2020/10/15 10:04,2020/10/11 1:33,2020/10/8 10:03,2020/10/8 10:04,KT-??02,Ready Stock  High Quality Fashion Kids Socks  boy&girls comfortable and breathable socks Candy colors,KT-??02_Fivecolors_L?6-8??,"Five colors,L?6-8 year old?",31.99,9.59,1,9.59,22.4,22.4,0,0.03,3,1.03,10LUC12D1;CRSEPT7;FSV-60641745,7.85,0,0,N,0,0,0,0,80.69,2.2,1.46,0,4.24,72.84,8.2,atgrace,,2020/10/27 7:37,
201008QWB3817W,Completed,,,MY2003587413334,Standard Delivery,Dropoff,2020/10/15 10:04,2020/10/11 1:33,2020/10/8 10:03,2020/10/8 10:04,KT-???BW8516,Ready Stock Kids Shoes  Children Boys Girls Net breathable Sneaker SB Dunk Low,,"Green,36",52,39,1,39,13,13,0,0.5,3,1.03,10LUC12D1;CRSEPT7;FSV-60641745,7.85,0,0,N,0,0,0,0,80.69,2.2,1.46,0,4.24,72.84,8.2,atgrace,,2020/10/27 7:37,
201008QWHG9WMN,Completed,,,MY207801637503E,Standard Delivery,Dropoff,2020/10/12 10:07,2020/10/9 13:33,2020/10/8 10:06,2020/10/8 10:07,KT-??819,Ready Stock  Shoes Kids Shoes Boys Shoes Girls Sneakers Kids,,"Blue,28",39.87,24.99,1,24.99,14.88,14.88,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,30.99,6,0.62,0,1.5,30.99,6,faiz_krr,,2020/10/22 23:32,
201008QXSPV4SN,Cancelled,Cancelled by buyer. Reason: Don't want to buy anymore,,,Standard Delivery,Dropoff,,,2020/10/8 10:29,-,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,34",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,1.73,34.89,6,zulnayusof,,,
201008QY7KH4FV,Cancelled,Cancelled by buyer. Reason: Need to modify existing order,,,Standard Delivery,Dropoff,2020/10/15 10:39,,2020/10/8 10:36,2020/10/8 10:39,KT-??02,Ready Stock  High Quality Fashion Kids Socks  boy&girls comfortable and breathable socks Candy colors,KT-??02_Fivecolors_M?4-6??,"Five colors,M?4-6 year old?",31.99,9.59,1,9.59,22.4,22.4,0,0.03,2,0.53,CRSEPT7;FSV-60641745,0,0,0,N,0,0,0,0,39.49,0,0.79,0,2.37,39.49,5.2,noratikaazmi,,,
201008QY7KH4FV,Cancelled,Cancelled by buyer. Reason: Need to modify existing order,,,Standard Delivery,Dropoff,2020/10/15 10:39,,2020/10/8 10:36,2020/10/8 10:39,KT-???X19,Ready Stock Kids Shoes Kids Fashion Canvas Shoes Sesame Street,,"Black,31",39.87,29.9,1,29.9,9.97,9.97,0,0.5,2,0.53,CRSEPT7;FSV-60641745,0,0,0,N,0,0,0,0,39.49,0,0.79,0,2.37,39.49,5.2,noratikaazmi,,,
201008R70UTXU6,Completed,,,MY207853006478O,Standard Delivery,Dropoff,2020/10/12 12:57,2020/10/9 13:13,2020/10/8 12:56,2020/10/8 12:57,KT-??A525,Ready Stock Kids Shoes Kids Fashion Canvas Shoes,KT-??A525,"grey,38",39.9,29.9,1,29.9,10,10,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,35.9,6,0.72,0,1.79,35.9,6,anasfikrirullah63,,2020/10/16 17:01,
