Order ID,Order Status,Cancel reason,Return / Refund Status,Tracking Number,Shipping Option,Shipment Method,Estimated Ship Out Date,Ship Time,Order Creation Date,Order Paid Time,Parent SKU Reference No.,Product Name,SKU Reference No.,Variation Name,Original Price,Deal Price,Quantity,Product Subtotal,Seller Rebate,Seller Discount,Shopee Rebate,SKU Total Weight,No of product in order,Order Total Weight,Voucher Code,Seller Voucher,Seller Absorbed Coin Cashback,Shopee Voucher,Bundle Deal Indicator,Shopee Bundle Discount,Seller Bundle Discount,Shopee Coins Offset,Credit Card Discount Total,Total Amount,Buyer Paid Shipping Fee,Transaction Fee,Commission Fee,Service Fee,Grand Total,Estimated Shipping Fee,Username (Buyer),Remark from buyer,Order Complete Time,Note
200913KT8S1UUW,Completed,,,MY207614435973O,Standard Delivery,Dropoff,2020/9/15 15:25,2020/9/14 11:35,2020/9/13 15:24,2020/9/13 15:25,KT-??206,Ready Stock Shoes Kids  Sport Shoes Girls Velcro Breathable Mesh Vamp Sneakers LED Sneakers hello kitty,,"Pink,29",53.2,39.9,1,39.9,13.3,13.3,0,0.5,1,0.5,LUCAA,1,0,0,N,0,0,0,0,45.9,6,0.9,0,2.72,44.9,6,herwanty,,2020/9/21 20:14,
200913KW07D4RX,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/9/13 16:13,-,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Black,33",38.53,28.89,1,28.89,9.64,9.64,0,0.5,3,1.5,,0,0,0,N,0,0,0,0,96.27,12.6,1.93,0,5.86,96.27,12.6,mimie83,,,
200913KW07D4RX,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/9/13 16:13,-,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,32",38.53,28.89,1,28.89,9.64,9.64,0,0.5,3,1.5,,0,0,0,N,0,0,0,0,96.27,12.6,1.93,0,5.86,96.27,12.6,mimie83,,,
200913KW07D4RX,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/9/13 16:13,-,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,28",34.53,25.89,1,25.89,8.64,8.64,0,0.5,3,1.5,,0,0,0,N,0,0,0,0,96.27,12.6,1.93,0,5.86,96.27,12.6,mimie83,,,
200913KWTH8DPK,Completed,,,MY209846061957M,Standard Delivery,Dropoff,2020/9/15 16:29,2020/9/14 11:45,2020/9/13 16:27,2020/9/13 16:29,KT-S05 ,Ready Stock Kids Shoes Net Breathable Casual Shoes Boys Girlscandy color non-slip wear-resistant breathable shoes,KT-S05,"pink,23",28.3,19.8,1,19.8,8.5,8.5,0,0.5,2,1,LUCAA,1,0,0,N,0,0,0,0,47.8,8.2,0.94,0,2.7,46.8,8.2,el_d9nt7ry,,2020/9/25 7:52,
200913KWTH8DPK,Completed,,,MY209846061957M,Standard Delivery,Dropoff,2020/9/15 16:29,2020/9/14 11:45,2020/9/13 16:27,2020/9/13 16:29,KT-S05 ,Ready Stock Kids Shoes Net Breathable Casual Shoes Boys Girlscandy color non-slip wear-resistant breathable shoes,KT-S05,"black,23",28.3,19.8,1,19.8,8.5,8.5,0,0.5,2,1,LUCAA,1,0,0,N,0,0,0,0,47.8,8.2,0.94,0,2.7,46.8,8.2,el_d9nt7ry,,2020/9/25 7:52,
200913KXR7Q90H,Cancelled,Cancelled by buyer. Reason: Need to modify order,,,Standard Delivery,Dropoff,,,2020/9/13 16:44,-,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,35",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,LUCAA,1,0,0,N,0,0,0,0,34.89,6,0.68,0,1.95,33.89,6,aidil_iskandar12,,,
200913M23PA232,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/9/13 17:44,-,KT-???2115,Ready Stock Kids Shoes Kids Fashion Canvas Shoes Mickey Mouse 2 Color Velcro Shoes,KT-???2115_??_26,"black,26",32,21.9,1,21.9,10.1,10.1,0,0.3,1,0.3,,0,0,0,N,0,0,0,0,27.9,6,0.56,0,1.53,27.9,6,hafizmuhamed9619,,,
200913ME2P1F9G,Completed,,,MY207677885372K,Standard Delivery,Dropoff,2020/9/15 21:19,2020/9/15 18:47,2020/9/13 21:18,2020/9/13 21:19,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,34",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,2.02,34.89,6,baby_stitch949494,,2020/9/23 18:12,
200913MF2TCDCP,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/9/13 21:36,-,KT-??819,Ready Stock  Shoes Kids Shoes Boys Shoes Girls Sneakers Kids,,"Blue,29",39.87,24.99,1,24.99,14.88,14.88,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,30.99,6,0.62,0,1.75,30.99,6,zatyz._,,,
200914MQNB5PHR,Completed,,,MY200946677263K,Standard Delivery,Dropoff,2020/9/21 0:12,2020/9/15 18:47,2020/9/14 0:10,2020/9/14 0:12,KT-???2115,Ready Stock Kids Shoes Kids Fashion Canvas Shoes Mickey Mouse 2 Color Velcro Shoes,KT-???2115_??_36,"brown,36",34,28.8,1,28.8,5.2,5.2,0,0.3,1,0.3,,0,0,0,N,0,0,0,0,34.8,6,0.7,0,2.02,34.8,6,roymie73,,2020/9/22 18:33,
200914NRC9WFGJ,Completed,,,MY207878024350S,Standard Delivery,Dropoff,2020/9/16 10:40,2020/9/15 18:47,2020/9/14 9:55,2020/9/14 10:40,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,35",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,2.02,34.89,6,safurahalil,,2020/9/28 9:59,
200914NVSX1CJ9,Completed,,,MY200008704887S,Standard Delivery,Dropoff,2020/9/16 11:15,2020/9/15 18:47,2020/9/14 11:14,2020/9/14 11:15,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Black,33",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,LUCAA,1,0,0,N,0,0,0,0,34.89,6,0.68,0,1.95,33.89,6,donnymat1179,,2020/9/23 21:16,
200914NW41XH4C,Completed,,,MY202831812483G,Standard Delivery,Dropoff,2020/9/21 11:20,2020/9/15 18:47,2020/9/14 11:20,2020/9/14 11:20,KT-???2115,Ready Stock Kids Shoes Kids Fashion Canvas Shoes Mickey Mouse 2 Color Velcro Shoes,KT-???2115_??_37,"black,37",34,28.8,1,28.8,5.2,5.2,0,0.3,1,0.3,LUCAA;FSV-58708176,1,0,0,N,0,0,0,0,28.8,0,0.56,0,1.95,27.8,6,d5xx1do5gc,,2020/9/24 15:25,
200914P4YC3G3C,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/9/14 13:41,-,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,33",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,2.02,34.89,6,hjbm28_ubg,,,
200914P55FTKE0,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/9/14 13:44,-,KT-??819,Ready Stock  Shoes Kids Shoes Boys Shoes Girls Sneakers Kids,,"Blue,33",39.87,27.99,1,27.99,11.88,11.88,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,33.99,6,0.68,0,1.96,33.99,6,hjbm28_ubg,,,
200914P8T0EE2R,Completed,,,MY205406447944Q,Standard Delivery,Dropoff,2020/9/16 18:20,2020/9/15 18:47,2020/9/14 14:49,2020/9/14 18:20,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,32",38.53,28.89,1,28.89,9.64,9.64,0,0.5,2,1,,0,0,0,N,0,0,0,0,65.98,8.2,1.32,0,4.04,65.98,8.2,anisfarihin00,,2020/9/23 17:02,
200914P8T0EE2R,Completed,,,MY205406447944Q,Standard Delivery,Dropoff,2020/9/16 18:20,2020/9/15 18:47,2020/9/14 14:49,2020/9/14 18:20,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,32",38.53,28.89,1,28.89,9.64,9.64,0,0.5,2,1,,0,0,0,N,0,0,0,0,65.98,8.2,1.32,0,4.04,65.98,8.2,anisfarihin00,,2020/9/23 17:02,
200914PFKX7U2E,Completed,,,MY206378740851O,Standard Delivery,Dropoff,2020/9/21 16:51,2020/9/18 20:07,2020/9/14 16:51,2020/9/14 16:51,KT-???2115,Ready Stock Kids Shoes Kids Fashion Canvas Shoes Mickey Mouse 2 Color Velcro Shoes,KT-???2115_??_35,"black,35",34,28.8,1,28.8,5.2,5.2,0,0.3,2,0.6,LUCAA;PRTG2RE080920;FSV-58708176,1,0,2.65,N,0,0,0,0,57.6,0,1.08,0,3.96,53.95,5.2,sk992722,,2020/9/28 7:45,
200914PFKX7U2E,Completed,,,MY206378740851O,Standard Delivery,Dropoff,2020/9/21 16:51,2020/9/18 20:07,2020/9/14 16:51,2020/9/14 16:51,KT-???2115,Ready Stock Kids Shoes Kids Fashion Canvas Shoes Mickey Mouse 2 Color Velcro Shoes,KT-???2115_??_31,"black,31",34,28.8,1,28.8,5.2,5.2,0,0.3,2,0.6,LUCAA;PRTG2RE080920;FSV-58708176,1,0,2.65,N,0,0,0,0,57.6,0,1.08,0,3.96,53.95,5.2,sk992722,,2020/9/28 7:45,
200914PKUGYYS5,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/9/14 18:07,-,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,31",38.53,28.89,1,28.89,9.64,9.64,0,0.5,2,1,LUCAA,1,0,0,N,0,0,0,0,66.19,7.4,1.3,0,4.05,65.19,7.4,zaliaa99,,,
200914PKUGYYS5,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/9/14 18:07,-,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,36",39.87,29.9,1,29.9,9.97,9.97,0,0.5,2,1,LUCAA,1,0,0,N,0,0,0,0,66.19,7.4,1.3,0,4.05,65.19,7.4,zaliaa99,,,
200914PNRBDSMF,Completed,,,MY201972739649J,Standard Delivery,Dropoff,2020/9/16 18:42,2020/9/16 10:45,2020/9/14 18:41,2020/9/14 18:42,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,34",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,2.02,34.89,6,mohdzamridolah,,2020/9/25 12:00,
200914PVW10K57,Completed,,,MY2077524228039,Standard Delivery,Dropoff,2020/9/16 20:49,2020/9/16 10:45,2020/9/14 20:49,2020/9/14 20:49,KT-S05 ,Ready Stock Kids Shoes Net Breathable Casual Shoes Boys Girlscandy color non-slip wear-resistant breathable shoes,KT-S05,"pink,23",28.3,19.8,1,19.8,8.5,8.5,0,0.5,2,1,,0,0,0,N,0,0,0,0,56.9,8.2,1.14,0,3.41,56.9,8.2,victorcmh,,2020/10/4 7:52,
200914PVW10K57,Completed,,,MY2077524228039,Standard Delivery,Dropoff,2020/9/16 20:49,2020/9/16 10:45,2020/9/14 20:49,2020/9/14 20:49,KT-S05 ,Ready Stock Kids Shoes Net Breathable Casual Shoes Boys Girlscandy color non-slip wear-resistant breathable shoes,KT-S05,"black,33",41.3,28.9,1,28.9,12.4,12.4,0,0.5,2,1,,0,0,0,N,0,0,0,0,56.9,8.2,1.14,0,3.41,56.9,8.2,victorcmh,,2020/10/4 7:52,
200914PWH6MCDN,Completed,,,MY2080376146501,Standard Delivery,Dropoff,2020/9/16 21:01,2020/9/16 10:45,2020/9/14 21:00,2020/9/14 21:01,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,33",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,2.02,34.89,6,amirhamzahhussin,,2020/9/27 9:12,
200914Q0DJWYK8,Completed,,,MY207939793652J,Standard Delivery,Dropoff,2020/9/17 14:38,2020/9/16 10:45,2020/9/14 21:52,2020/9/15 14:38,KT-??262,Ready Stock Kids Shoes Children's Sports Shoes Velcro Soft Running Shoes,KT-262_??_36,"black,36",56.9,39.83,1,39.83,17.07,17.07,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,45.83,6,0.92,0,2.79,45.83,6,norsiajoy,,2020/9/26 8:37,
200914Q210J3C6,Completed,,,MY209444703471E,Standard Delivery,Dropoff,2020/9/16 22:22,2020/9/16 10:45,2020/9/14 22:20,2020/9/14 22:22,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,36",39.87,29.9,1,29.9,9.97,9.97,0,0.5,1,0.5,LUCAA,1,0,0,N,0,0,0,0,35.9,6,0.7,0,2.02,34.9,6,nazimah123,,2020/9/22 12:06,
200914Q216P4XU,Completed,,,MY200080767504L,Standard Delivery,Dropoff,2020/9/16 22:21,2020/9/16 10:45,2020/9/14 22:21,2020/9/14 22:21,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,34",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,LUCAA;FSV-58708176,1,0,0,N,0,0,0,0,28.89,0,0.56,0,1.95,27.89,6,noraishak567,,2020/9/27 7:32,
200915RACERBME,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/9/15 10:23,-,KT-??262,Ready Stock Kids Shoes Children's Sports Shoes Velcro Soft Running Shoes,KT-262_??_33,"pink,33",56.9,39.83,1,39.83,17.07,17.07,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,45.83,6,0.92,0,2.79,45.83,6,mimieshahidan,,,
200915RE6SH4JM,Completed,,,MY2054777283504,Standard Delivery,Dropoff,2020/9/17 11:32,2020/9/16 10:45,2020/9/15 11:31,2020/9/15 11:32,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Black,30",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,LUCAA,1,0,0,N,0,0,0,0,34.09,5.2,0.66,0,1.95,33.09,5.2,mama5350,,2020/9/22 20:13,
200915RG3NYAKF,Completed,,,MY202396137141W,Standard Delivery,Dropoff,2020/9/17 12:05,2020/9/18 14:45,2020/9/15 12:05,2020/9/15 12:05,KT-??262,Ready Stock Kids Shoes Children's Sports Shoes Velcro Soft Running Shoes,KT-262_??_27,"pink,27",53.6,29.9,1,29.9,23.7,23.7,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,35.9,6,0.72,0,2.09,35.9,6,mied4485,,2020/9/29 7:34,
200915RHU18EXX,Completed,,,MY200653063567N,Standard Delivery,Dropoff,2020/9/17 12:37,2020/9/16 10:45,2020/9/15 12:36,2020/9/15 12:37,KT-??262,Ready Stock Kids Shoes Children's Sports Shoes Velcro Soft Running Shoes,KT-262_??_33,"pink,33",56.9,39.83,1,39.83,17.07,17.07,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,45.83,6,0.92,0,2.79,45.83,6,mimieshahidan,,2020/9/23 14:58,
200915RR0BYEGA,Completed,,,MY2029129624746,Standard Delivery,Dropoff,2020/9/17 15:02,2020/9/16 10:45,2020/9/15 14:26,2020/9/15 15:02,KT-D-1,Children's Shoes Children's Sandals Casual Shoes Beach Shoes Donald Duck Disney Cute Sandals Non-slip and Breathable Comfortable and Waterproof,KT-D-1_???_28/29,"Khaki,28/29",25.4,20.5,1,20.5,4.9,4.9,0,0.5,1,0.5,LUCAA;FSV-58706410,1,0,0,N,0,0,0,0,20.5,0,0.39,0,1.37,19.5,6,ragukerisnin,,2020/9/28 8:03,
200915RTEP6RB6,Completed,,,MY206512585661M,Standard Delivery,Dropoff,2020/9/17 15:10,2020/9/18 14:45,2020/9/15 15:10,2020/9/15 15:10,KT-????A6-9,Kid's Shoes Summer Sandals Children's Shoes Boys Shoes Cartoon Shoes Non-slip Beach Shoes kids slipper Captain America Spider Man Batman,KT-????A6-9_?-??_24,"black-Mickey,24",48,27.5,1,27.5,20.5,20.5,0,0.3,2,0.8,LUCAA;CRSEPT1;FSV-58706773,1,0,0,N,0,0,0,0,47.3,0,0.93,0,3.24,46.3,6,cikaznoor,Free gift please. Tq,2020/9/24 13:55,
200915RTEP6RB6,Completed,,,MY206512585661M,Standard Delivery,Dropoff,2020/9/17 15:10,2020/9/18 14:45,2020/9/15 15:10,2020/9/15 15:10,KT-???X19,Ready Stock Kids Shoes Kids Fashion Canvas Shoes Sesame Street,,"White,23",26.4,19.8,1,19.8,6.6,6.6,0,0.5,2,0.8,LUCAA;CRSEPT1;FSV-58706773,1,0,0,N,0,0,0,0,47.3,0,0.93,0,3.24,46.3,6,cikaznoor,Free gift please. Tq,2020/9/24 13:55,
200915S6EHT739,Completed,,,MY207801016346U,Standard Delivery,Dropoff,2020/9/17 18:51,2020/9/18 14:15,2020/9/15 18:45,2020/9/15 18:51,KT-????A6-9,Kid's Shoes Summer Sandals Children's Shoes Boys Shoes Cartoon Shoes Non-slip Beach Shoes kids slipper Captain America Spider Man Batman,KT-????A6-9_?-???_25,"red,25",48,27.5,1,27.5,20.5,20.5,0,0.3,1,0.3,LUCAA,1,0,0,N,0,0,0,0,33.5,6,0.65,0,1.86,32.5,6,nrliana99,,2020/9/23 13:57,
200915S6U41NGC,Completed,,,MY205710177942F,Standard Delivery,Dropoff,2020/9/17 18:52,2020/9/18 14:15,2020/9/15 18:52,2020/9/15 18:52,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,31",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,LUCAA;FSV-58705857,1,0,0,N,0,0,0,0,28.89,0,0.56,0,1.95,27.89,5.2,mohdzairysalleh,,2020/9/25 23:32,
200915SD4G56K8,Completed,,,MY2014467552878,Standard Delivery,Dropoff,2020/9/17 20:46,2020/9/20 19:55,2020/9/15 20:45,2020/9/15 20:46,SX-??605,Ready Stock Kids Shoes Children's Sports Shoes canvas shoes,SX-??605,"Orange,26",38.67,26.9,1,26.9,11.77,11.77,0,0.5,1,0.5,LUCAA,1,0,0,N,0,0,0,0,32.9,6,0.64,0,1.81,31.9,6,sahimahothman,,2020/9/28 20:48,
200915SQJXC5WQ,Completed,,,MY205380613418J,Standard Delivery,Dropoff,2020/9/17 23:52,2020/9/18 14:15,2020/9/15 23:52,2020/9/15 23:52,KT-S05 ,Ready Stock Kids Shoes Net Breathable Casual Shoes Boys Girlscandy color non-slip wear-resistant breathable shoes,KT-S05,"yellow,26",37,25.9,1,25.9,11.1,11.1,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,31.1,5.2,0.62,0,1.81,31.1,5.2,rosmaini1980,,2020/9/26 1:37,
200915SQYS9FP9,Completed,,,MY206985409942O,Standard Delivery,Dropoff,2020/9/18 0:00,2020/9/18 14:15,2020/9/15 23:59,2020/9/16 0:00,KT-S05 ,Ready Stock Kids Shoes Net Breathable Casual Shoes Boys Girlscandy color non-slip wear-resistant breathable shoes,KT-S05,"black,27",37,25.9,1,25.9,11.1,11.1,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,31.1,5.2,0.62,0,1.81,31.1,5.2,rosmaini1980,,2020/9/26 1:39,
200916U1CD6Y8H,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/9/16 12:20,-,KT-??A525,Ready Stock Kids Shoes Kids Fashion Canvas Shoes,KT-??A525,"grey,27",26.5,19.8,1,19.8,6.7,6.7,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,25,5.2,0.5,0,1.39,25,5.2,sbfbvjvxahnbcgjmvxsgjkvshhj,,,
200916U2CH82WN,Completed,,,MY208278040407N,Standard Delivery,Dropoff,2020/9/18 12:38,2020/9/18 14:15,2020/9/16 12:37,2020/9/16 12:38,KT-S05 ,Ready Stock Kids Shoes Net Breathable Casual Shoes Boys Girlscandy color non-slip wear-resistant breathable shoes,KT-S05,"pink,25",37,25.9,1,25.9,11.1,11.1,0,0.5,1,0.5,LUCAA;CASHBACK92;FSV-58706775,1,0,0,N,0,0,0,0,25.9,0,0.5,0,1.74,24.9,6,ngbella,,2020/10/3 7:57,
200916U9XBEX7J,Completed,,,MY201967364556F,Standard Delivery,Dropoff,2020/9/18 15:04,2020/9/18 14:45,2020/9/16 14:53,2020/9/16 15:04,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,34",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,2.02,34.89,6,nurnazurah_,,2020/9/25 8:54,
200916UD3V25SG,Completed,,,MY207513066485H,Standard Delivery,Dropoff,2020/9/18 15:50,2020/9/18 14:45,2020/9/16 15:50,2020/9/16 15:50,KT-??206,Ready Stock Shoes Kids  Sport Shoes Girls Velcro Breathable Mesh Vamp Sneakers LED Sneakers hello kitty,,"Pink,29",53.2,39.9,1,39.9,13.3,13.3,0,0.5,1,0.5,LUCAA;CRSEPT1;FSV-58706410,1,0,0,N,0,0,0,0,39.9,0,0.78,0,2.72,38.9,6,m4rdia,,2020/9/26 0:40,
200916UUC1VWE9,Completed,,,MY206322651431C,Standard Delivery,Dropoff,2020/9/18 20:05,2020/9/19 2:15,2020/9/16 20:05,2020/9/16 20:05,KT-S05 ,Ready Stock Kids Shoes Net Breathable Casual Shoes Boys Girlscandy color non-slip wear-resistant breathable shoes,KT-S05,"pink,23",28.3,19.8,1,19.8,8.5,8.5,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,25.8,6,0.52,0,1.39,25.8,6,normala302,,2020/9/29 13:37,
200916V19ABVW7,Completed,,,MY205335420708Q,Standard Delivery,Dropoff,2020/9/18 21:52,2020/9/18 22:54,2020/9/16 21:50,2020/9/16 21:52,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,29",38.53,28.89,1,28.89,9.64,9.64,0,0.5,2,1,LUCAA,1,0,0,N,0,0,0,0,62.18,7.4,1.22,0,3.76,61.18,7.4,zulkeri9603,,2020/9/28 7:47,
200916V19ABVW7,Completed,,,MY205335420708Q,Standard Delivery,Dropoff,2020/9/18 21:52,2020/9/18 22:54,2020/9/16 21:50,2020/9/16 21:52,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Black,28",34.53,25.89,1,25.89,8.64,8.64,0,0.5,2,1,LUCAA,1,0,0,N,0,0,0,0,62.18,7.4,1.22,0,3.76,61.18,7.4,zulkeri9603,,2020/9/28 7:47,
200916V5RMKU3H,Completed,,,MY206927862835K,Standard Delivery,Dropoff,2020/9/18 23:13,2020/9/18 23:21,2020/9/16 23:11,2020/9/16 23:13,KT-??819,Ready Stock  Shoes Kids Shoes Boys Shoes Girls Sneakers Kids,,"Blue,21",39.87,19.98,1,19.98,19.89,19.89,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,25.98,6,0.52,0,1.4,25.98,6,mustaqim0511,,2020/9/28 18:54,
20091703RMNPGJ,Completed,,,MY206845076983H,Standard Delivery,Dropoff,2020/9/21 9:08,2020/9/18 23:21,2020/9/17 9:07,2020/9/17 9:08,KT-??819,Ready Stock  Shoes Kids Shoes Boys Shoes Girls Sneakers Kids,,"Blue,22",39.87,24.99,1,24.99,14.88,14.88,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,30.99,6,0.62,0,1.75,30.99,6,nana_4070,,2020/9/25 18:37,
2009170EA0MRAE,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/9/17 12:16,-,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Black,37",39.87,29.9,1,29.9,9.97,9.97,0,0.5,1,0.5,LUCAA,1,0,0,N,0,0,0,0,35.9,6,0.7,0,2.02,34.9,6,norazia72,,,
2009170EPD2DSU,Completed,,,MY2050839691931,Standard Delivery,Dropoff,2020/9/21 12:28,2020/9/18 23:21,2020/9/17 12:23,2020/9/17 12:28,KT-S05 ,Ready Stock Kids Shoes Net Breathable Casual Shoes Boys Girlscandy color non-slip wear-resistant breathable shoes,KT-S05,"yellow,24",37,25.9,1,25.9,11.1,11.1,0,0.5,2,1,,0,0,0,N,0,0,0,0,59.2,7.4,1.18,0,3.63,59.2,7.4,alengsulaiman,,2020/9/25 11:34,
2009170EPD2DSU,Completed,,,MY2050839691931,Standard Delivery,Dropoff,2020/9/21 12:28,2020/9/18 23:21,2020/9/17 12:23,2020/9/17 12:28,KT-S05 ,Ready Stock Kids Shoes Net Breathable Casual Shoes Boys Girlscandy color non-slip wear-resistant breathable shoes,KT-S05,"pink,24",37,25.9,1,25.9,11.1,11.1,0,0.5,2,1,,0,0,0,N,0,0,0,0,59.2,7.4,1.18,0,3.63,59.2,7.4,alengsulaiman,,2020/9/25 11:34,
2009170Y3FU89C,Completed,,,MY202919282040J,Standard Delivery,Dropoff,2020/9/24 17:19,2020/9/21 17:35,2020/9/17 17:16,2020/9/17 17:19,KT-???2115,Ready Stock Kids Shoes Kids Fashion Canvas Shoes Mickey Mouse 2 Color Velcro Shoes,KT-???2115_??_30,"brown,30",34,26.9,1,26.9,7.1,7.1,0,0.3,1,0.3,LUCAA,1,0,0,N,0,0,0,0,32.1,5.2,0.62,0,1.81,31.1,5.2,yvonne862,,2020/9/28 16:30,
2009171BHVXG8A,Completed,,,MY203013837841H,Standard Delivery,Dropoff,2020/9/21 21:08,2020/9/19 19:55,2020/9/17 20:59,2020/9/17 21:08,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,29",38.53,28.89,1,28.89,9.64,9.64,0,0.5,2,1,,0,0,0,N,0,0,0,0,65.98,8.2,1.32,0,4.04,65.98,8.2,yanfatimah,,2020/9/25 22:13,
2009171BHVXG8A,Completed,,,MY203013837841H,Standard Delivery,Dropoff,2020/9/21 21:08,2020/9/19 19:55,2020/9/17 20:59,2020/9/17 21:08,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,35",38.53,28.89,1,28.89,9.64,9.64,0,0.5,2,1,,0,0,0,N,0,0,0,0,65.98,8.2,1.32,0,4.04,65.98,8.2,yanfatimah,,2020/9/25 22:13,
